county,state,max_cases,avg_growth_rate,max_growth_rate,total_population,num_deaths,percent_smokers,percent_vaccinated,income_ratio,population_density_per_sqmi,percent_fair_or_poor_health,percent_unemployed_CHR,violent_crime_rate,chlamydia_rate,teen_birth_rate,total_cases,deaths_per_100k,cases_per_100k
Dooly,Georgia,505,0.017819417653839677,0.625,14089,212,19.582000777,35,4.8249585512,35.9468358129481,23.522594373,4.6150862905,155.11025405,422.2,3433.1337325,3584.3565902477108,1504.7199943218113,3584.3565902477108
Door,Wisconsin,1767,0.027036515654948905,0.5,27669,351,13.029937925,40,3.6530821072,57.4090429822703,11.839464356,3.6066843022,43.30097788,174.7,1134.6606722000001,6386.20839206332,1268.5677111568905,6386.20839206332
Dorchester,South Carolina,6094,-2.106440028609149,0.9807692307692307,91966.17878192534,1263.1866404715129,17.62490561788212,46.923379174852656,4.48922551637328,162.08648030997443,17.073926294726913,4.086339906235756,458.9050067765422,547.1793713163065,2872.3964007978393,6626.349034736333,1373.5338982245225,6626.349034736333
Dougherty,Georgia,3889,0.020397450208337903,0.6818181818181818,92326,1576,21.607553194,40,5.5432535954,280.944680803561,25.38788847,5.1249967415,940.76351189,1270.4,4282.2608494999995,4212.247904165673,1706.9947793687586,4212.247904165673
Douglas,Nebraska,42910,-8.503632087697987,0.999774062358789,138335.23992932859,1412.610954063607,15.473731682353002,47.07385159010603,4.168949403360636,317.89290614718533,14.866882215398057,3.9427768416172437,213.53446447856436,377.98614840989393,1984.7620477576857,31018.849587365778,1021.1504709756304,31018.849587365778
Drew,Arkansas,913,0.024318691812959713,0.5,18688,321,20.831699776,43,6.0871198942,22.5604159705295,25.466292777,5.0019337373,361.86573717,603.9,3262.7361191,4885.48801369863,1717.679794520548,4885.48801369863
Dubois,Indiana,2849,0.028316888717300485,0.5,42345,486,16.956285785,45,4.0310785405,99.1059426329682,15.618475801,2.4831956159,395.26610709,284.3,2437.3119358,6728.06706813083,1147.7151965993623,6728.06706813083
Dubuque,Iowa,9547,0.03203455609572375,0.5,96359,922,16.403689039,56,4.046745652,158.407269411559,11.621486435,2.4142864905,210.33963665,274.1,1687.7637131000001,9907.740844134954,956.8384893990183,9907.740844134954
Duchesne,Utah,557,0.022770918560747127,0.5,20078,226,11.347414753,40,3.752393541,6.20583443743384,13.79511336,4.5960642154,423.89940086,164.8,3907.7764752,2774.1806952883753,1125.6101205299333,2774.1806952883753
Dunklin,Missouri,1745,0.02603993473876734,0.5,31271,670,25.767353247,37,5.1878424404,57.7945798404898,30.353989914,5.5032226078,502.12561161,444.9,6099.1472756,5580.250071951648,2142.560199545905,5580.250071951648
Dunn,Wisconsin,3081,-1.0879583062004914,0.8970539556438265,24471.286821705427,242.4418604651163,16.808419878503877,42.10077519379845,4.423379038427131,27.34276475887585,13.533138839387597,2.3421543148953488,172.88685971224805,300.24573643410855,1381.9195536271318,12590.26557306839,990.719704409154,12590.26557306839
DuPage,Illinois,49311,0.03274435785662116,0.8076923076923077,930514,7045,12.257496254,52,4.2341054456,2841.1124920084,12.902530389,3.1306399292,88.585961321,268.2,872.0363302000001,5299.329187954185,757.1084368424333,5299.329187954185
Duplin,North Carolina,3479,0.02887529398629069,0.5,59121,788,21.303396198,43,4.7979594407,72.5645076340437,26.352486893,4.329351399,235.79104503,469.2,3735.4562156,5884.541871754537,1332.8597283537154,5884.541871754537
Durham,North Carolina,11888,0.02717773324042437,0.9166666666666666,294618,2964,14.789372254,58,4.8303532141,1028.74033393062,16.679165742,3.4813789482,665.93156185,877.9,2224.9487529,4035.0555634754155,1006.0485102743213,4035.0555634754155
Dutchess,New York,7798,0.02863722875622756,0.6666666666666666,295905,3166,15.040865509,50,4.6646839208,371.911904320144,14.696919039,3.6857170648,203.66598778,363.7,814.6060151500001,2635.3052499957757,1069.937986853889,2635.3052499957757
Duval,Florida,46112,-96.82968057032264,0.9989637305699481,485374.4930417494,7446.049701789259,17.89857777571372,38.79522862823062,4.8186174666502986,632.3918121490534,25.688660507797213,4.374579610397614,634.1599665601193,1160.0852882703775,4276.382318282903,9500.293208863302,1534.0834363022016,9500.293208863302
Dyer,Tennessee,3335,0.028623878692728106,0.5,37970,800,22.953545083,49,4.4989142524,74.1118071592354,20.921690203,4.5692468748,771.41430336,635.3,4389.380531,8783.249934158546,2106.926520937582,8783.249934158546
Eagle,Colorado,2498,0.02474695950039107,0.6363636363636364,52894,246,12.546902347,52,3.5153954471,31.400141206564,12.262054388,2.7315160052,144.27581038,314,1809.9547511,4722.6528528755625,465.0811056074413,4722.6528528755625
Early,Georgia,706,0.01945672531971021,0.6,10480,215,21.019109913,34,5.5543543998,20.445042606189,24.8050232,4.5833333333,776.9145394,913,4534.4129555,6736.641221374046,2051.5267175572517,6736.641221374046
East Baton Rouge,Louisiana,20941,0.031673686757780005,0.6666666666666666,445337,6265,18.269947005,48,5.5247586571,978.014904599725,19.990470496,4.3174032829,583.48048179,909.1,2727.9304078,4702.281642890664,1406.7997943130708,4702.281642890664
East Carroll,Louisiana,849,0.021965719340102424,0.8,7419,149,31.848086764,17,6.1824068418,17.6347202804438,37.462276572,10.346585117,640.10895472,547.3,6357.615894,11443.590780428629,2008.3569214179809,11443.590780428629
East Feliciana,Louisiana,2206,0.023055479723189366,0.3389830508474576,19756,391,20.675796687,42,5.6129163047,43.5727757881439,20.701473383,4.6703296703,431.48568948,577,2951.5938607,11166.227981372747,1979.145576027536,11166.227981372747
Eastland,Texas,407,0.01938465863515777,0.3333333333333333,18252,320,15.130464026,40,4.7269086358,19.7001567149659,18.54509811,3.3700137552,213.21347279,249.9,3694.9006050000003,2229.892614507999,1753.2325224632916,2229.892614507999
Eaton,Michigan,3531,0.025911541359951322,0.5,108544,1330,17.176635533,47,3.6373996201,188.713909124218,14.071035291,3.4692731548,244.27466709,388,1525.3823625,3253.0586674528304,1225.3095518867924,3253.0586674528304
Eau Claire,Wisconsin,8195,0.03197223829149114,0.5,101907,1034,16.445144577,58,4.419917821,159.748347648733,13.054937601,2.6062753036,141.68596527,483.3,1073.6562255000001,8041.6458143209,1014.6506128136438,8041.6458143209
Echols,Georgia,303,0.019872822475108076,0.6037735849056604,4025,41,19.094551686,42,5.1426110673,9.70126697789972,22.226981684,3.2105263158,86.270643333,203.3,1645.1233843,7527.9503105590065,1018.6335403726708,7527.9503105590065
Ector,Texas,9754,0.029262799423440525,0.5714285714285714,153177,2083,14.225831664,39,4.3596036929,170.627796339456,20.904542569,2.6887656815,809.23472215,581.8,6610.330121600001,6367.796731885335,1359.864731650313,6367.796731885335
Eddy,New Mexico,3191,0.02929140462156083,0.5,56369,887,15.530870366,40,4.4782212719,13.4971478832905,19.44133274,3.3305711372,567.4680909,589.5,5676.8233629,5660.912913126009,1573.5599354254998,5660.912913126009
Edgar,Illinois,914,0.03042274199381475,0.5754310344827587,17828,268,15.360290299,32,4.0930221594,28.599205747641,14.654341529,4.6739130435,293.76663913,300.1,2788.6224205000003,5126.76688355396,1503.2533094009423,5126.76688355396
Edgecombe,North Carolina,2637,0.02756744804993414,0.6666666666666666,54669,1098,20.794787648,53,5.2165445026,108.162952605471,24.725769774,6.761418518,481.02109825,949.8,4393.4313473,4823.57460352302,2008.450858804807,4823.57460352302
Edgefield,South Carolina,1216,0.02445313839863428,0.5,26388,380,16.655441499,47,6.0156595839,52.734021544889,18.941104075,3.4731448093,98.651135437,599.4,3129.3881645,4608.155222070638,1440.0485068970745,4608.155222070638
Edmonson,Kentucky,431,0.01981936952352082,0.5,12086,222,21.710388229,42,4.6854321843,39.9029615306794,22.591101959,5.2999178307,83.312505207,294.5,3284.8232848000002,3566.1095482376304,1836.8360086049975,3566.1095482376304
Effingham,Georgia,3040,-1.8486443690068946,0.9473684210526315,45421.98816568048,619.2307692307692,15.716241659857989,36.57396449704142,4.01905312079645,95.00575535823124,14.201168475195267,3.5184379455946746,148.65834425615387,281.212426035503,2573.2917182278106,6692.793782851044,1363.284158703211,6692.793782851044
El Dorado,California,2740,0.025089215338114444,0.6666666666666666,183000,1968,11.220360679,45,4.8719885604,107.151384438033,12.034088656,3.5702977432,217.58394569,238.1,1007.2501295000001,1497.2677595628415,1075.4098360655737,1497.2677595628415
El Paso,Colorado,89100,-0.6848182971660837,0.9433962264150944,748291.9001848429,7491.031423290204,14.053257370036969,39.090573012939004,4.501752906666543,564.4470991323531,19.60544097977634,4.085214548287061,382.0820158016636,558.0608133086877,3310.730788194639,11907.118061546642,1001.0841252510913,11907.118061546642
Elbert,Colorado,1266,-0.6415627985187775,0.8888888888888888,21871.68118811881,300.8891089108911,15.221132380170298,36.61584158415842,4.347458294096436,33.62399407904177,15.250512564823763,3.804486494784356,176.97850270532456,317.62633663366336,2325.231482948218,5788.306756627925,1375.7017868125326,5788.306756627925
Elk,Pennsylvania,613,0.022252745743906108,0.3333333333333333,31111,443,17.313272262,51,3.990022733,37.6026909807349,15.561453006,3.8597599495,106.50486534,109.3,2367.4395979,1970.364179872071,1423.9336569059176,1970.364179872071
Elkhart,Indiana,19114,0.033830218147165796,0.75,201640,2373,19.885998828,51,3.7786348308,435.344295250357,19.81106105,2.5905889031,357.31477943,509.7,3701.8141745999997,9479.269986113866,1176.8498313826622,9479.269986113866
Elko,Nevada,3041,0.02802033663470762,0.5,52029,547,17.184164044,36,3.8192481464,3.0303665959423,17.700705795,3.2709591867,403.76345096,326.7,3409.0909091,5844.817313421361,1051.3367545022968,5844.817313421361
Elliott,Kentucky,660,0.02798674034638554,0.5,7661,137,27.281702655,37,5.4681767427,32.6951512031993,28.989108092,9.2753623188,26.34872538,66.5,5966.3865546,8615.063307662185,1788.27829265109,8615.063307662185
Ellis,Texas,7817,-18.02509942015497,0.9995302959135745,74457.08383233532,873.9820359281435,15.266864772154193,48.468562874251496,4.625365413572156,79.75166663776368,16.600929770303892,2.6903964331883232,199.13386636991018,386.93158682634737,2550.9994644761978,10498.665268173212,1173.8064277352069,10498.665268173212
Ellsworth,Kansas,780,0.0261559761889477,0.6,6375,89,15.133026262,28,4.576585695,8.90555932838468,15.857439494,2.7920646583,98.212531919,110.6,1453.7902388,12235.29411764706,1396.078431372549,12235.29411764706
Elmore,Alabama,4400,-2.851226002220506,0.9434782608695652,54431.85493230175,786.0599613152804,16.558777880464216,31.26305609284333,4.1699182851313346,71.70443308071083,17.566612188603482,3.356166050168472,210.79957577864604,494.55106382978727,3242.2218165549325,8083.501849188107,1444.1175342874546,8083.501849188107
Emanuel,Georgia,1455,0.026626313213388063,0.5,22723,503,21.225064957,33,5.1446793003,33.3864542168947,23.579846365,5.8865929841,371.15828543,656.9,5474.6044963,6403.203802314835,2213.6161598380495,6403.203802314835
Emery,Utah,363,0.021718945127556198,0.5,10570,148,11.552694972,33,3.7567900759,2.36874710817278,13.037483004,4.7904191617,166.60319878,79.4,1818.8707844,3434.247871333964,1400.1892147587512,3434.247871333964
Emmet,Michigan,1122,-0.48097026687535654,0.9523809523809523,22759.478448275855,290.03017241379297,17.170500936456897,51.2198275862069,4.096253486916379,50.36830172559166,14.679786044530172,4.4918948351672405,270.49576448633627,331.3383620689656,1943.8882062918103,4929.8141982906345,1274.3269713887676,4929.8141982906345
Emporia city,Virginia,341,0.020208868887261384,0.5,5565,95,23.625174335,45,5.9291053584,806.494675325628,29.20369107,4.7395388557,596.71348572,1060.2,2274.5735175,6127.583108715185,1707.0979335130278,6127.583108715185
Erath,Texas,1514,0.025098090118496407,0.5714285714285714,40641,454,15.636347626,47,5.6935483871,37.5231935628288,19.089107038,3.0744803695,151.06476293,674.3,1866.9278325,3725.3020348908735,1117.0984965921114,3725.3020348908735
Erie,New York,27903,-10.085655607459369,0.9841986455981941,429302.3431122449,5670.0867346938785,18.583824087029335,48.31887755102041,4.586020546492985,514.291409397517,17.116778849135205,4.905102121568367,258.99508716125,497.09375,2174.3369904408164,6499.615119199224,1320.7677120018384,6499.615119199224
Escambia,Florida,17335,-5.089017289878635,0.9895833333333334,176614.914893617,3041.234042553192,21.306156798659575,36.02127659574468,4.674818409317021,260.26201147089705,22.36369721180851,4.0456426526446805,555.2544024291489,577.2787234042553,3784.012776317021,9815.139344512121,1721.957652548802,9815.139344512121
Essex,Massachusetts,38467,-59.38236028889257,0.9997644287396937,340921.85792778636,3709.6781789638944,14.4177247097551,48.42072213500785,5.020595733045682,1667.238284072132,15.307220145206436,4.210502719814913,281.4493684544537,471.77048665620094,1817.9359081204868,11283.230777226385,1088.1315153895687,11283.230777226385
Estill,Kentucky,493,0.029686150234168422,0.5,14406,360,25.155351863,29,5.8997720172,56.9232151893105,26.668145002,5.4835680751,45.21267346,168.1,4311.89364,3422.1852006108566,2498.9587671803415,3422.1852006108566
Etowah,Alabama,7048,0.028615568005711262,0.38095238095238093,103363,2201,20.147398601,36,4.711496399,193.099390530308,21.483864058,4.1024689066,603.96261974,702.6,4043.2983126000004,6818.687538093902,2129.388659384886,6818.687538093902
Evangeline,Louisiana,2067,0.022167280661039263,0.5,33765,623,24.478974131,48,5.0123270785,50.9754179849405,24.988649849,5.7789569687,190.58445901,542.9,5270.729793400001,6121.723678365171,1845.105878868651,6121.723678365171
Evans,Georgia,562,0.024128854425162095,0.5,10733,164,19.269089607,44,6.0770665901,58.6941283510847,22.260539727,3.6622583927,160.33427267,426.9,5733.9449541,5236.1874592378645,1527.9977639057113,5236.1874592378645
Fairfax,Virginia,32246,0.033651462960918935,0.5,1132887,6358,9.3661598787,51,3.8451206237,2898.44688683438,9.9858457012,2.4308624325,95.580170324,286.8,906.8916421600001,2846.356256184421,561.2210220436813,2846.356256184421
Fairfax city,Virginia,214,0.017991074662168684,0.7272727272727273,23620,240,12.665359761,53,4.5211832316,3785.11833323773,13.411943003,2.2878059941,84.504719898,406.7,1142.9803752,906.0118543607113,1016.0880609652836,906.0118543607113
Fairfield,Connecticut,41535,-11.913181273408664,0.9974020783373302,379596.4949494948,3181.0202020202014,15.550761352636366,43.686868686868685,5.321237715114141,624.8494630484852,16.058028041777778,4.716885983012121,377.3604741918182,493.7414141414141,1915.2040629458586,10941.881854184723,838.0004147412993,10941.881854184723
Fall River,South Dakota,373,0.021561783739531777,0.5,6874,150,15.510840183,20,3.6027858628,3.95100905761067,12.972361902,3.8525406842,171.79670723,209.4,3500,5426.243817282514,2182.1355833575794,5426.243817282514
Falls,Texas,828,0.023652283895162364,0.5,17265,277,17.621546435,34,6.2827957854,22.5543541339813,23.1299135,3.8542291542,161.95670137,464.5,5672.0098644,4795.829713292789,1604.4019693020562,4795.829713292789
Fannin,Texas,1078,-0.09436723060623711,0.875,28924.751937984496,577.2170542635658,15.648916179806202,43.49612403100775,4.538420765396124,49.87730477388277,17.21898142027907,3.498517036064341,134.58960071565892,185.07286821705424,3235.7322983937993,3726.9118238637384,1995.5816924588873,3726.9118238637384
Faribault,Minnesota,622,0.022726649839091614,0.5,14119,201,14.491273754,52,4.19815833,19.8168373498246,12.407293091,3.4684556095,67.654180316,188.6,1663.2016632,4405.411148098307,1423.6135703661732,4405.411148098307
Faulkner,Arkansas,5208,0.02667127895903407,0.8571428571428571,120417,1529,20.535015324,48,4.9126186226,185.853911076486,20.651997468,3.2793285184,361.23582836,520.8,2462.691347,4324.970726724632,1269.7542705764135,4324.970726724632
Fauquier,Virginia,1599,0.022169594907310203,0.3888888888888889,68025,803,13.920192323,51,3.9709859848,105.032470107348,13.251564186,2.5991905063,64.626524782,259.1,1191.5159077,2350.606394707828,1180.4483645718485,2350.606394707828
Fayette,Kentucky,18595,-4.240475425088729,0.98989898989899,83968.05806451617,1169.4769892473114,18.45794425912688,43.73032258064516,4.6254616464279135,244.29676680414167,17.475149117139356,4.194442367138107,230.51280918736256,358.64838709677423,2750.049244290374,22145.325768654413,1392.7641250780782,22145.325768654413
Fentress,Tennessee,1275,0.026338275870696072,0.5,17936,431,25.219634071,48,4.7097938502,35.9719238923803,24.505345008,4.1748115052,167.28002676,176.4,3869.7624766,7108.608385370205,2402.9884032114182,7108.608385370205
Fergus,Montana,682,0.03135079200368379,0.5,11429,173,14.649975433,34,3.9505237445,2.63381841777453,14.152170974,3.7203668455,502.02994718,248,2027.027027,5967.276227141482,1513.6932365036312,5967.276227141482
Ferry,Washington,100,0.01559471665541739,0.5,7639,136,16.748333178,17,5.0551630755,3.46717082399093,19.095582206,11.736334405,112.26494527,276.5,3129.4452347,1309.0718680455557,1780.3377405419558,1309.0718680455557
Fillmore,Minnesota,778,0.02152897374694955,0.4,20877,196,15.354900223,55,3.9069473371,24.2392048666194,11.07118534,3.0951968094,45.589787888,104.9,896.43783911,3726.589069310725,938.8322076926762,3726.589069310725
